EBL,EIA,gesticolare,simbolic_gestures
38207,0.4531772967742598,0.4536968563318405,0.0,0.0
38208,0.4564076080607044,0.4568401615631603,0.0,0.0
38209,0.45961279541155786,0.4599629770545942,0.0,0.0
38210,0.4627838069815076,0.46305601627350235,0.0,0.0
38211,0.4659108661943606,0.4661092790603502,0.0,0.0
38212,0.46898356517498924,0.46911214458521416,0.0,0.0
38213,0.4719909614064247,0.47205346754659017,0.0,0.0
38214,0.4749216765184019,0.4749216765184019,0.0,0.0
38215,0.47776399615224735,0.47776399615224735,0.0,0.0
38216,0.48050596989572414,0.48050596989572414,0.0,0.0
38217,0.48313551033880614,0.48313551033880614,0.0,0.0
38218,0.48564049036585666,0.48564049036585666,0.0,0.0
38219,0.48800883786988897,0.48800883786988897,0.0,0.0
38220,0.49022862714909543,0.49022862714909543,0.0,0.0
38221,0.4922881663233366,0.4922881663233366,0.0,0.0
38222,0.4941760801875522,0.4941760801875522,0.0,0.0
38223,0.49588138799896153,0.49588138799896153,0.0,0.0
38224,0.49739357577443327,0.49739357577443327,0.0,0.0
38225,0.4987026627526004,0.4987026627526004,0.0,0.0
38226,0.4997992617513654,0.4997992617513654,0.0,0.0
38227,0.5006746332246699,0.5006746332246699,0.0,0.0
38228,0.5013207328922059,0.5013207328922059,0.0,0.0
38229,0.501730252881611,0.501730252881611,0.0,0.0
38230,0.5018966563842288,0.5018966563842288,0.0,0.0
38231,0.5018142058824238,0.5018142058824238,0.0,0.0
38232,0.501477985058486,0.501477985058486,0.0,0.0
38233,0.5008839145422223,0.5008839145422223,0.0,0.0
38234,0.5000287616963299,0.5000287616963299,0.0,0.0
38235,0.4989101446755869,0.4989101446755869,0.0,0.0
38236,0.49752653102783523,0.49752653102783523,0.0,0.0
38237,0.4958772311317766,0.4958772311317766,0.0,0.0
38238,0.49396238678891385,0.49396238678891385,0.0,0.0
38239,0.4917829553047286,0.4917829553047286,0.0,0.0
38240,0.48934068940762765,0.48934068940762765,0.0,0.0
38241,0.4866381133635483,0.4866381133635483,0.0,0.0
38242,0.48367849564966386,0.48367849564966386,0.0,0.0
38243,0.4804658185526533,0.4804658185526533,0.0,0.0
38244,0.4770047450557785,0.4770047450557785,0.0,0.0
38245,0.4733005833748545,0.4733005833748545,0.0,0.0
38246,0.46935924949638796,0.46935924949638796,0.0,0.0
38247,0.46518722806200036,0.46518722806200036,0.0,0.0
38248,0.4607915319320264,0.4607915319320264,0.0,0.0
38249,0.45617966074817734,0.45617966074817734,0.0,0.0
38250,0.4513595588006348,0.4513595588006348,0.0,0.0
38251,0.4463395724891775,0.4463395724891775,0.0,0.0
38252,0.44112840765116856,0.44112840765116856,0.0,0.0
38253,0.4357350870116798,0.4357350870116798,0.0,0.0
38254,0.43016890799292445,0.43016890799292445,0.0,0.0
38255,0.4244394011017089,0.4244394011017089,0.0,0.0
38256,0.41855628909497283,0.41855628909497283,0.0,0.0
38257,0.4125294471048459,0.4125294471048459,0.0,0.0
38258,0.4063688638861555,0.4063688638861555,0.0,0.0
38259,0.40008460433110266,0.40008460433110266,0.0,0.0
38260,0.39368677337801183,0.39368677337801183,0.0,0.0
38261,0.3871854814237553,0.3871854814237553,0.0,0.0
38262,0.3805908113327434,0.3805908113327434,0.0,0.0
38263,0.373912787119337,0.373912787119337,0.0,0.0
38264,0.3671613443652401,0.3671613443652401,0.0,0.0
38265,0.3603463024189214,0.3603463024189214,0.0,0.0
38266,0.3534773384104312,0.3534773384104312,0.0,0.0
38267,0.34656396310215287,0.34656396310215287,0.0,0.0
38268,0.3396154985840825,0.3396154985840825,0.0,0.0
38269,0.3326410578111624,0.3326410578111624,0.0,0.0
38270,0.3256495259702499,0.3256495259702499,0.0,0.0
38271,0.3186495436602911,0.3186495436602911,0.0,0.0
38272,0.3116494918920553,0.3116494918920553,0.0,0.0
38273,0.30465747898447554,0.30465747898447554,0.0,0.0
38274,0.29768132954497195,0.29768132954497195,0.0,0.0
38275,0.2907285758442381,0.2907285758442381,0.0,0.0
38276,0.2838064520047047,0.2838064520047047,0.0,0.0
38277,0.27692189149584995,0.27692189149584995,0.0,0.0
38278,0.2700815284566573,0.2700815284566573,0.0,0.0
38279,0.2632917033415387,0.2632917033415387,0.0,0.0
38280,0.25655847331295417,0.25655847331295417,0.0,0.0
38281,0.2498876276883464,0.2498876276883464,0.0,0.0
38282,0.24328470860038912,0.24328470860038912,0.0,0.0
38283,0.23675503685889784,0.23675503685889784,0.0,0.0
38284,0.23030374282139066,0.23030374282139066,0.0,0.0
38285,0.2239358018979533,0.2239358018979533,0.0,0.0
38286,0.21765607414432686,0.21765607414432686,0.0,0.0
38287,0.211469347242996,0.211469347242996,0.0,0.0
38288,0.20538038204174489,0.20538038204174489,0.0,0.0
38289,0.19939395971707677,0.19939395971707677,0.0,0.0
38290,0.1935149295587387,0.1935149295587387,0.0,0.0
38291,0.18774825633239808,0.18774825633239808,0.0,0.0
38292,0.18209906616993501,0.18209906616993501,0.0,0.0
38293,0.17657268995929973,0.17657268995929973,0.0,0.0
38294,0.17117470325593784,0.17117470325593784,0.0,0.0
38295,0.16591096181220427,0.16591096181220427,0.0,0.0
38296,0.16078763191625828,0.16078763191625828,0.0,0.0
38297,0.1558112148436601,0.1558112148436601,0.0,0.0
38298,0.15098856484916373,0.15098856484916373,0.0,0.0
38299,0.14632690025893874,0.14632690025893874,0.0,0.0
38300,0.14183380736075185,0.14183380736075185,0.0,0.0
38301,0.13751723692784099,0.13751723692784099,0.0,0.0
38302,0.13338549334801023,0.13338549334801023,0.0,0.0
38303,0.1294472164599414,0.1294472164599414,0.0,0.0
38304,0.1257113563213521,0.1257113563213521,0.0,0.0
38305,0.12218714124636602,0.12218714124636602,0.0,0.0
38306,0.11888403955066833,0.11888403955066833,0.0,0.0
38307,0.11581171553148635,0.11581171553148635,0.0,0.0
38308,0.11297998028435756,0.11297998028435756,0.0,0.0
38309,0.11039873801958361,0.11039873801958361,0.0,0.0
38310,0.10807792858812186,0.10807792858812186,0.0,0.0
38311,0.10602746695963039,0.10602746695963039,0.0,0.0
38312,0.10425718041491429,0.10425718041491429,0.0,0.0
38313,0.1027767442217908,0.1027767442217908,0.0,0.0
38314,0.10159561655825199,0.10159561655825199,0.0,0.0
38315,0.10072297343074013,0.10072297343074013,0.0,0.0
38316,0.10016764430946007,0.10016764430946007,0.0,0.0
38317,0.09993804916808977,0.09993804916808977,0.0,0.0
38318,0.10004213757322106,0.10004213757322106,0.0,0.0
38319,0.10042820765801298,0.10042820765801298,0.0,0.0
38320,0.10116542785611532,0.10116542785611532,0.0,0.0
38321,0.1022598338209101,0.1022598338209101,0.0,0.0
38322,0.10371678689400497,0.10371678689400497,0.0,0.0
38323,0.10554093091637279,0.10554093091637279,0.0,0.0
38324,0.10773615382418113,0.10773615382418113,0.0,0.0
38325,0.11030555426890903,0.11030555426890903,0.0,0.0
38326,0.11325141344004427,0.11325141344004427,0.0,0.0
38327,0.11657517220905163,0.11657517220905163,0.0,0.0
38328,0.12027741365602551,0.12027741365602551,0.0,0.0
38329,0.12435785098602709,0.12435785098602709,0.0,0.0
38330,0.12881532079100158,0.12881532079100158,0.0,0.0
38331,0.13364778156573603,0.13364778156573603,0.0,0.0
38332,0.13885231734259956,0.13885231734259956,0.0,0.0
38333,0.1444251462651815,0.1444251462651815,0.0,0.0
38334,0.15036163385465875,0.15036163385465875,0.0,0.0
38335,0.15665631061372523,0.15665631061372523,0.0,0.0
38336,0.1633028934694393,0.1633028934694393,0.0,0.0
38337,0.17029431040518053,0.17029431040518053,0.0,0.0
38338,0.17762272750006744,0.17762272750006744,0.0,0.0
38339,0.1852795775019129,0.1852795775019129,0.0,0.0
38340,0.19325558901891182,0.19325558901891182,0.0,0.0
38341,0.20154081542982144,0.20154081542982144,0.0,0.0
38342,0.21012466268013408,0.21012466268013408,0.0,0.0
38343,0.21899591524578654,0.21899591524578654,0.0,0.0
38344,0.2281427596964962,0.2281427596964962,0.0,0.0
38345,0.23755280546656563,0.23755280546656563,0.0,0.0
38346,0.24721310263033983,0.24721310263033983,0.0,0.0
38347,0.25711015667137216,0.25711015667137216,0.0,0.0
38348,0.267229940418891,0.267229940418891,0.0,0.0
38349,0.27761702625661794,0.27761702625661794,0.0,0.0
38350,0.28819401676080236,0.28819401676080236,0.0,0.0
38351,0.29894550243799184,0.29894550243799184,0.0,0.0
38352,0.3098555613242548,0.3098555613242548,0.0,0.0
38353,0.32090776477538036,0.32090776477538036,0.0,0.0
38354,0.33208518409448756,0.33208518409448756,0.0,0.0
38355,0.34337039878198555,0.34337039878198555,0.0,0.0
38356,0.3547455071638078,0.3547455071638078,0.0,0.0
38357,0.36619214010047363,0.36619214010047363,0.0,0.0
38358,0.37769147840535783,0.37769147840535783,0.0,0.0
38359,0.3892242745094168,0.3892242745094168,0.0,0.0
38360,0.4007708788057259,0.4007708788057259,0.0,0.0
38361,0.4123112709993191,0.4123112709993191,0.0,0.0
38362,0.42382509670067003,0.42382509670067003,0.0,0.0
38363,0.43529170945938694,0.43529170945938694,0.0,0.0
38364,0.44669021843332524,0.44669021843332524,0.0,0.0
38365,0.4579995419033693,0.4579995419033693,0.0,0.0
38366,0.46919846685093375,0.46919846685093375,0.0,0.0
38367,0.4802657147954517,0.4802657147954517,0.0,0.0
38368,0.49118001403234485,0.49118001403234485,0.0,0.0
38369,0.5019201783151461,0.5019201783151461,0.0,0.0
38370,0.5124651918914348,0.5124651918914348,0.0,0.0
38371,0.5227943006380896,0.5227943006380896,0.0,0.0
38372,0.5328871088567524,0.5328871088567524,0.0,0.0
38373,0.5427236810961501,0.5427236810961501,0.0,0.0
38374,0.5522846481749826,0.5522846481749826,0.0,0.0
38375,0.5615513163975777,0.5615513163975777,0.0,0.0
38376,0.5705057787932382,0.5705057787932382,0.0,0.0
38377,0.5790719043136721,0.5790719043136721,0.0,0.0
38378,0.5872960259163796,0.5872960259163796,0.0,0.0
38379,0.5951630980025103,0.5951630980025103,0.0,0.0
38380,0.602659307648412,0.602659307648412,0.0,0.0
38381,0.6097721745704154,0.6097721745704154,0.0,0.0
38382,0.6164906445184832,0.6164906445184832,0.0,0.0
38383,0.6228051747323797,0.6228051747323797,0.0,0.0
38384,0.6287078102018767,0.6287078102018767,0.0,0.0
38385,0.6341922496058435,0.6341922496058435,0.0,0.0
38386,0.6392538999592493,0.6392538999592493,0.0,0.0
38387,0.6438899191673063,0.6438899191673063,0.0,0.0
38388,0.648099245867343,0.648099245867343,0.0,0.0
38389,0.6518826161267702,0.6518826161267702,0.0,0.0
38390,0.6552425667552203,0.6552425667552203,0.0,0.0
38391,0.6581834251764551,0.6581834251764551,0.0,0.0
38392,0.6607112859872478,0.6607112859872478,0.0,0.0
38393,0.6628339745029155,0.6628339745029155,0.0,0.0
38394,0.6645609977497656,0.6645609977497656,0.0,0.0
38395,0.6659034835112105,0.6659034835112105,0.0,0.0
38396,0.6668741081649572,0.6668741081649572,0.0,0.0
38397,0.6674870141622848,0.6674870141622848,0.0,0.0
38398,0.6677577180961751,0.6677577180961751,0.0,0.0
38399,0.6677030103826188,0.6677030103826188,0.0,0.0
38400,0.6673408476388041,0.6673408476388041,0.0,0.0
38401,0.6666902388834575,0.6666902388834575,0.0,0.0
38402,0.6657711267090016,0.6657711267090016,0.0,0.0
38403,0.664604264583311,0.664604264583311,0.0,0.0
38404,0.6632110914317795,0.6632110914317795,0.0,0.0
38405,0.6616136046293954,0.6616136046293954,0.0,0.0
38406,0.6598342324989257,0.6598342324989257,0.0,0.0
38407,0.657954830129121,0.657954830129121,0.0,0.0
38408,0.6559359771775082,0.6559359771775082,0.0,0.0
38409,0.6538008066535045,0.6538008066535045,0.0,0.0
38410,0.6515723796093622,0.6515723796093622,0.0,0.0
38411,0.6492735701006553,0.6492735701006553,0.0,0.0
38412,0.646926954988395,0.646926954988395,0.0,0.0
38413,0.644554709213862,0.644554709213862,0.0,0.0
38414,0.6421785070947063,0.6421785070947063,0.0,0.0
38415,0.6398194301080155,0.6398194301080155,0.0,0.0
38416,0.637497881543947,0.637497881543947,0.0,0.0
38417,0.6352335083330435,0.6352335083330435,0.0,0.0
38418,0.6330451302723122,0.6330451302723122,0.0,0.0
38419,0.6309506768002381,0.6309506768002381,0.0,0.0
38420,0.6289671313997013,0.6289671313997013,0.0,0.0
38421,0.6271104836407674,0.6271104836407674,0.0,0.0
38422,0.6253956888128993,0.6253956888128993,0.0,0.0
38423,0.6238366350385891,0.6238366350385891,0.0,0.0
38424,0.6224461177079434,0.6224461177079434,0.0,0.0
38425,0.6212358210264868,0.6212358210264868,0.0,0.0
38426,0.620216306426446,0.620216306426446,0.0,0.0
38427,0.6193970075550161,0.6193970075550161,0.0,0.0
38428,0.6187862315215209,0.6187862315215209,0.0,0.0
38429,0.61839116605885,0.61839116605885,0.0,0.0
38430,0.6182178922329049,0.6182178922329049,0.0,0.0
38431,0.6182714023168224,0.6182714023168224,0.0,0.0
38432,0.6185556224342269,0.6185556224342269,0.0,0.0
38433,0.6190734395674375,0.6190734395674375,0.0,0.0
38434,0.6198267325221384,0.6198267325221384,0.0,0.0
38435,0.6208164064392202,0.6208164064392202,0.0,0.0
38436,0.6220424304470298,0.6220424304470298,0.0,0.0
38437,0.623503878052785,0.623503878052785,0.0,0.0
38438,0.6251989698801587,0.6251989698801587,0.0,0.0
38439,0.6271251183706684,0.6271251183706684,0.0,0.0
38440,0.6292789740792533,0.6292789740792533,0.0,0.0
38441,0.6316564732089699,0.6316564732089699,0.0,0.0
38442,0.6342528860458339,0.6342528860458339,0.0,0.0
38443,0.6370628659721808,0.6370628659721808,0.0,0.0
38444,0.640080498755295,0.640080498755295,0.0,0.0
38445,0.6432993518271939,0.6432993518271939,0.0,0.0
38446,0.6467125232911501,0.6467125232911501,0.0,0.0
38447,0.6503126904105796,0.6503126904105796,0.0,0.0
38448,0.6540921573558862,0.6540921573558862,0.0,0.0
38449,0.6580429019997603,0.6580429019997603,0.0,0.0
38450,0.6621566215402267,0.6621566215402267,0.0,0.0
38451,0.6664247766721754,0.6664247766721754,0.0,0.0
38452,0.6708386339303147,0.6708386339303147,0.0,0.0
38453,0.6753893057161569,0.6753893057161569,0.0,0.0
38454,0.6800677874260759,0.6800677874260759,0.0,0.0
38455,0.6848649910417519,0.6848649910417519,0.0,0.0
38456,0.6897717745612728,0.6897717745612728,0.0,0.0
38457,0.6947789667641107,0.6947789667641107,0.0,0.0
38458,0.6998773870058155,0.6998773870058155,0.0,0.0
38459,0.7050578599950663,0.7050578599950663,0.0,0.0
38460,0.7103112257800057,0.7103112257800057,0.0,0.0
38461,0.7156283454311541,0.7156283454311541,0.0,0.0
38462,0.7210001031312835,0.7210001031312835,0.0,0.0
38463,0.7264174055534012,0.7264174055534012,0.0,0.0
38464,0.7318711795188921,0.7318711795188921,0.0,0.0
38465,0.7373523689775241,0.7373523689775241,0.0,0.0
38466,0.742851932342701,0.742851932342701,0.0,0.0
38467,0.7483608411556957,0.7483608411556961,0.0,0.0
38468,0.753870080950025,0.7538700809502562,0.0,0.0
38469,0.7593706550465839,0.7593706550536976,0.0,0.0
38470,0.7648535918206915,0.7648535919023667,0.0,0.0
38471,0.7703099557323231,0.7703099562777045,0.0,0.0
38472,0.7757308621174972,0.7757308646929145,0.0,0.0
38473,0.7811074954365806,0.781107504987063,0.0,0.0
38474,0.7864311303977185,0.7864311600197621,0.0,0.0
38475,0.7916931551461496,0.7916932352105064,0.0,0.0
38476,0.7968850955486673,0.7968852895360636,0.0,0.0
38477,0.8019986395137579,0.801999069489636,0.0,0.0
38478,0.8070256602714225,0.8070265454182951,0.0,0.0
38479,0.8119582375862141,0.8119599495909159,0.0,0.0
38480,0.8167886759827366,0.8167918153071697,0.0,0.0
38481,0.821509519212651,0.8215150163380449,0.0,0.0
38482,0.8261135603732586,0.8261228059882765,0.0,0.0
38483,0.8305938472871737,0.8306088550890256,0.0,0.0
38484,0.8349436829586668,0.8349672882629158,0.0,0.0
38485,0.8391566211244654,0.8391927178506902,0.0,0.0
38486,0.8432264571064504,0.8432802749468571,0.0,0.0
38487,0.8471472143438464,0.8472256370582647,0.0,0.0
38488,0.8509131271283533,0.8510250519722464,0.0,0.0
38489,0.8545186201886885,0.8546753574975396,0.0,0.0
38490,0.8579582858903771,0.8581739968195902,0.0,0.0
38491,0.861226859953075,0.8615190292902004,0.0,0.0
38492,0.864319196733876,0.8647091365481836,0.0,0.0
38493,0.8672302452558548,0.8677436239413029,0.0,0.0
38494,0.8699550272519218,0.870622417289149,0.0,0.0
38495,0.8724886185275916,0.8733460550907961,0.0,0.0
38496,0.8748261349138238,0.8759156763393333,0.0,0.0
38497,0.8769627239819778,0.8783330041571907,0.0,0.0
38498,0.8788935635327241,0.8806003255111999,0.0,0.0
38499,0.880613867659569,0.8827204673044097,0.0,0.0
38500,0.882118900938316,0.8846967691727856,0.0,0.0
38501,0.8834040010203319,0.8865330533391592,0.0,0.0
38502,0.8844646096240019,0.888233591894419,0.0,0.0
38503,0.8852963116384006,0.8898030718872303,0.0,0.0
38504,0.8858948817875725,0.8912465586089506,0.0,0.0
38505,0.8862563380626334,0.8925694574603192,0.0,0.0
38506,0.8863770009197005,0.8937774747814299,0.0,0.0
38507,0.8862535570698628,0.894876578016967,0.0,0.0
38508,0.8858831265563373,0.8958729555752426,0.0,0.0
38509,0.8852042089624869,0.896713853960178,0.0,0.0
38510,0.8842773296422958,0.8974681148306171,0.0,0.0
38511,0.8831011564643698,0.898142184225579,0.0,0.0
38512,0.8816750715900935,0.8987425801691121,0.0,0.0
38513,0.8799992333621358,0.8992758553344081,0.0,0.0
38514,0.8780746331844029,0.8997485611318327,0.0,0.0
38515,0.875903146252808,0.9001672134187679,0.0,0.0
38516,0.8734875751344486,0.9005382600024304,0.0,0.0
38517,0.8708316853457874,0.9008680500803063,0.0,0.0
38518,0.8679402322434736,0.9011628057368306,0.0,0.0
38519,0.8648189787099708,0.9014285955896658,0.0,0.0
38520,0.8614747032859422,0.9016713106546824,0.0,0.0
38521,0.8579151985686856,0.9018966424756281,0.0,0.0
38522,0.8541492598574073,0.9021100635427067,0.0,0.0
38523,0.8501866641790071,0.90231681000396,0.0,0.0
38524,0.8460381399699466,0.9025218666545525,0.0,0.0
38525,0.8417153278188347,0.9027299541718669,0.0,0.0
38526,0.8372307327892139,0.9029455185487674,0.0,0.0
38527,0.8325976689416923,0.9031727226634788,0.0,0.0
38528,0.8278301967585249,0.9034154399122716,0.0,0.0
38529,0.8229430542417981,0.9036772498205059,0.0,0.0
38530,0.817951582508667,0.9039614355385254,0.0,0.0
38531,0.8128716467440632,0.9042709831213601,0.0,0.0
38532,0.8077195533935978,0.9046085824851292,0.0,0.0
38533,0.8025119644878665,0.9049766299283507,0.0,0.0
38534,0.7972658099850666,0.9053772321029897,0.0,0.0
38535,0.7919981990028586,0.9058122113179243,0.0,0.0
38536,0.7867263307839817,0.9062831120564792,0.0,0.0
38537,0.7814674062044984,0.9067912085896905,0.0,0.0
38538,0.7762385405900135,0.9073375135679218,0.0,0.0
38539,0.7710566785550249,0.9079227874752459,0.0,0.0
38540,0.765938511525008,0.9085475488335707,0.0,0.0
38541,0.7609003985410866,0.9092120850467096,0.0,0.0
38542,0.7559582908843738,0.9099164637783861,0.0,0.0
38543,0.7511276609923438,0.9106605447624638,0.0,0.0
38544,0.7464234360739207,0.9114439919483809,0.0,0.0
38545,0.7418599367642509,0.9122662858898053,0.0,0.0
38546,0.7374508210951997,0.913126736289822,0.0,0.0
38547,0.7332090339941831,0.9140244946214442,0.0,0.0
38548,0.7291467624626718,0.9149585667478705,0.0,0.0
38549,0.7252753965271246,0.9159278254725899,0.0,0.0
38550,0.7216054959996667,0.9169310229551642,0.0,0.0
38551,0.7181467630339093,0.9179668029341991,0.0,0.0
38552,0.7149080204129711,0.9190337127044195,0.0,0.0
38553,0.7118971954573751,0.9201302147949911,0.0,0.0
38554,0.7091213093693635,0.9212546982704235,0.0,0.0
38555,0.706586471716214,0.9224054895023263,0.0,0.0
38556,0.7042978796066414,0.9235808621482838,0.0,0.0
38557,0.702259820958124,0.9247790459498655,0.0,0.0
38558,0.7004756811160419,0.9259982338525206,0.0,0.0
38559,0.6989479519881169,0.9272365868760772,0.0,0.0
38560,0.6976782428116506,0.9284922361378435,0.0,0.0
38561,0.6966672916805473,0.9297632814551011,0.0,0.0
38562,0.6959149770218308,0.9310477860280589,0.0,0.0
38563,0.6954203283204706,0.9323437668214632,0.0,0.0
38564,0.6951815355370426,0.9336491804134901,0.0,0.0
38565,0.6951959568337908,0.9349619042532566,0.0,0.0
38566,0.695460124409425,0.9362797134519338,0.0,0.0
38567,0.6959697484304604,0.9376002534162355,0.0,0.0
38568,0.6967197192274311,0.9389210088074167,0.0,0.0
38569,0.6977041080944544,0.9402392694657892,0.0,0.0
38570,0.6989161672047363,0.9415520940739199,0.0,0.0
38571,0.7004074521116901,0.9429153951991972,0.0,0.0
38572,0.7021072454141912,0.9442633243356587,0.0,0.0
38573,0.7040065107431505,0.9455921860009087,0.0,0.0
38574,0.7060953923666866,0.946897895955632,0.0,0.0
38575,0.7083632252940704,0.9481759481025233,0.0,0.0
38576,0.7107985510469274,0.9494213848632309,0.0,0.0
38577,0.7133891403298909,0.950628771900564,0.0,0.0
38578,0.7161220236861454,0.9517921779609768,0.0,0.0
38579,0.7189835310167176,0.952905160503389,0.0,0.0
38580,0.7219593405894947,0.9539607576588269,0.0,0.0
38581,0.7250345378797403,0.9549514869352395,0.0,0.0
38582,0.7281936842835061,0.9558693509470683,0.0,0.0
38583,0.7314208954431326,0.9567058503133735,0.0,0.0
38584,0.7346999286328239,0.957452003734844,0.0,0.0
38585,0.7380142783829877,0.9580983751317673,0.0,0.0
38586,0.741347279283328,0.958635107604517,0.0,0.0
38587,0.7446822147030714,0.9590519638673778,0.0,0.0
38588,0.7480024300064759,0.9593383727072137,0.0,0.0
38589,0.7512914487251897,0.9594834809317985,0.0,0.0
38590,0.7545330900765631,0.9594762101993874,0.0,0.0
38591,0.757711586187588,0.959305318061723,0.0,0.0
38592,0.7608116973953696,0.9589594625072908,0.0,0.0
38593,0.7638188240435602,0.9584272692600165,0.0,0.0
38594,0.7667191132758728,0.9576974010703273,0.0,0.0
38595,0.7694995594380062,0.9567586282298802,0.0,0.0
38596,0.7721480968331447,0.9555998995474531,0.0,0.0
38597,0.7746536837286149,0.9542104130405319,0.0,0.0
38598,0.7770063766773261,0.9525796856238852,0.0,0.0
38599,0.779138271629982,0.9506384983492152,0.0,0.0
38600,0.7811041335882829,0.9484395388876269,0.0,0.0
38601,0.7828974863351902,0.9459735126017991,0.0,0.0
38602,0.7845131479535069,0.9432317076075342,0.0,0.0
38603,0.785947248504957,0.9402060497732497,0.0,0.0
38604,0.7871972361135768,0.9368891533775122,0.0,0.0
38605,0.7882618717061314,0.9332743670666078,0.0,0.0
38606,0.7891412127981506,0.9293558148169123,0.0,0.0
38607,0.789836586835552,0.925128431669349,0.0,0.0
38608,0.7903505547078368,0.920587994064722,0.0,0.0
38609,0.7906868651390049,0.9157311446684873,0.0,0.0
38610,0.7908504007365138,0.9105554116308947,0.0,0.0
38611,0.7908471165369599,0.905059222282938,0.0,0.0
38612,0.7906839719301437,0.8992419113196838,0.0,0.0
38613,0.7903688568714389,0.8931037235699907,0.0,0.0
38614,0.7899105133067599,0.8866458114950992,0.0,0.0
38615,0.789318452735929,0.8798702275978669,0.0,0.0
38616,0.7886028708299414,0.872779911959419,0.0,0.0
38617,0.7877745599967192,0.8653786751506352,0.0,0.0
38618,0.7868448207596433,0.8576711767921872,0.0,0.0
38619,0.7858253727746908,0.8496629000588344,0.0,0.0
38620,0.7847282662663945,0.8413601224414953,0.0,0.0
38621,0.7835657946064788,0.8327698830943595,0.0,0.0
38622,0.7823504086721792,0.82389994710417,0.0,0.0
38623,0.7810946334839504,0.8147587670250235,0.0,0.0
38624,0.7798109874437689,0.8053554420247782,0.0,0.0
38625,0.7785119043033666,0.7956996749887281,0.0,0.0
38626,0.7772096578145014,0.7858017279228179,0.0,0.0
38627,0.7759162888719512,0.7756723759926171,0.0,0.0
38628,0.7746435348670538,0.765322860525817,0.0,0.0
38629,0.7734027609301813,0.7547648412954174,0.0,0.0
38630,0.7722048927530323,0.7440103483883223,0.0,0.0
38631,0.771060350739911,0.7330717339500008,0.0,0.0
38632,0.7699789853320378,0.7219616240804746,0.0,0.0
38633,0.7689700134697076,0.7106928711403885,0.0,0.0
38634,0.7680419562926507,0.6992785067085526,0.0,0.0
38635,0.7672025783186412,0.6877316954143337,0.0,0.0
38636,0.7664588284747392,0.6760656898498164,0.0,0.0
38637,0.7658167834765615,0.6642937867479631,0.0,0.0
38638,0.7652815941523758,0.652429284594222,0.0,0.0
38639,0.7648574353861171,0.6404854428203658,0.0,0.0
38640,0.7645474604038366,0.6284754427108963,0.0,0.0
38641,0.7643537601504262,0.6164123501342791,0.0,0.0
38642,0.7642773284978741,0.6043090801936843,0.0,0.0
38643,0.7643180339941605,0.5921783638748969,0.0,0.0
38644,0.7644745988054709,0.5800327167527268,0.0,0.0
38645,0.7647445854266711,0.5678844098016489,0.0,0.0
38646,0.7651243916394198,0.5557454423416021,0.0,0.0
38647,0.7656092540876573,0.5436275171359343,0.0,0.0
38648,0.766193260720363,0.5315420176454072,0.0,0.0
38649,0.7668693722252566,0.5194999874300179,0.0,0.0
38650,0.7676294524482042,0.507512111679161,0.0,0.0
38651,0.7684643076648896,0.49558870084035,0.0,0.0
38652,0.7693637344469213,0.4837396763073348,0.0,0.0
38653,0.7703165757466603,0.4719745581200028,0.0,0.0
38654,0.7713107847159754,0.46030245462089,0.0,0.0
38655,0.7723334956757344,0.4487320540064595,0.0,0.0
38656,0.7733711015665617,0.4372716177054899,0.0,0.0
38657,0.7744093371382833,0.425928975511927,0.0,0.0
38658,0.7754333670761712,0.4147115223953546,0.0,0.0
38659,0.7764278782169142,0.4036262169087991,0.0,0.0
38660,0.77737717497611,0.3926795811108609,0.0,0.0
38661,0.7782652770917138,0.3818777019171108,0.0,0.0
38662,0.7790760187837097,0.37122623379428005,0.0,0.0
38663,0.779793148438533,0.3607304027099448,0.0,0.0
38664,0.7804004279465294,0.3503950112501301,0.0,0.0
38665,0.7808817308509401,0.34022444481748504,0.0,0.0
38666,0.7812211385063823,0.33022267882336964,0.0,0.0
38667,0.781403033492357,0.32039328678830337,0.0,0.0
38668,0.7814121895817149,0.3107394492667082,0.0,0.0
38669,0.781233857623997,0.30126396351370627,0.0,0.0
38670,0.7808538467679208,0.2919692538138517,0.0,0.0
38671,0.7802586005148359,0.2828573823940626,0.0,0.0
38672,0.7794352671645617,0.27393006084562715,0.0,0.0
38673,0.7783717642856317,0.2651886619829612,0.0,0.0
38674,0.7770568369125899,0.25663423206975355,0.0,0.0
38675,0.7754801092427409,0.248267503346229,0.0,0.0
38676,0.773632129672848,0.24008890679444597,0.0,0.0
38677,0.7715044090819908,0.23209858508181544,0.0,0.0
38678,0.7690894523295367,0.2242964056263395,0.0,0.0
38679,0.7663807829964275,0.21668197373041193,0.0,0.0
38680,0.7633729614533205,0.20925464573336994,0.0,0.0
38681,0.7600615963902125,0.20201354213632228,0.0,0.0
38682,0.7564433499887779,0.19495756065608388,0.0,0.0
38683,0.7525159369605778,0.18808538916830617,0.0,0.0
38684,0.7482781177114871,0.18139551850309305,0.0,0.0
38685,0.7437296859250649,0.17488625505952088,0.0,0.0
38686,0.7388714508852301,0.16855573320852704,0.0,0.0
38687,0.7337643376441162,0.16246105021914917,0.0,0.0
38688,0.7283487830644799,0.15653770135103312,0.0,0.0
38689,0.7226286561738429,0.15078354315265627,0.0,0.0
38690,0.7166087172785303,0.1451962990084613,0.0,0.0
